block_fips,nbrhood_id,nbrhood_name
60750312012003,75,Sunnyside
60750312012001,56,Oceanview
60750311005008,11,Crocker Amazon
60750262003012,56,Oceanview
60750263031010,23,Golden Gate Heights
60750262004012,46,South Beach
60750303023012,66,Potrero Hill
60750607001027,66,Potrero Hill
60750261004006,,
60750261002026,41,Lower Pacific Heights
60750259001001,,
60750259003005,11,Crocker Amazon
60750331001006,48,Mission Bay
60750601001094,16,Excelsior
60750601001084,11,Crocker Amazon
60750102001002,16,Excelsior
60750126022016,16,Excelsior
60750179021042,16,Excelsior
60750263023021,48,Mission Bay
60750255002025,48,Mission Bay
60750256004007,56,Oceanview
60750263013002,64,Pine Lake Park
60750263012004,79,Visitacion Valley
60750260041015,43,Merced Heights
60750260041001,61,Pacific Heights
60750261003004,32,Inner Parkside
60750304005002,32,Inner Parkside
60750308005006,32,Inner Parkside
60750304005001,80,West Portal
60750308004005,37,Monterey Heights
60750331003006,37,Monterey Heights
60750331004017,37,Monterey Heights
60750331004018,37,Monterey Heights
60750331004009,37,Monterey Heights
60750331002008,74,Stonestown
60750332032013,38,Lake Shore
60750309007002,30,Ingleside Terrace
60750309004006,74,Stonestown
60750332032010,45,Midtown Terrace
60750307002010,1,Anza Vista
60750157001007,1,Anza Vista
60750158012008,53,North Beach
60750158021004,27,Hunters Point
60759806001042,73,South of Market
60750201001013,66,Potrero Hill
60750601001024,84,Lincoln Park
60750117002019,70,Saint Francis Wood
60750112003004,66,Potrero Hill
60759802001002,18,Yerba Buena
60750428002011,4,Bernal Heights
60750601001021,36,Lake Street
60750615001009,36,Lake Street
60750255002000,66,Potrero Hill
60750428003006,36,Lake Street
60750426022004,6,Central Richmond
60750601001122,36,Lake Street
60750426022002,17,Financial District/Barbary Coast
60750426023002,17,Financial District/Barbary Coast
60750428003002,17,Financial District/Barbary Coast
60750105002006,17,Financial District/Barbary Coast
60750105002003,17,Financial District/Barbary Coast
60750107003002,17,Financial District/Barbary Coast
60750611001003,17,Financial District/Barbary Coast
60750117001017,17,Financial District/Barbary Coast
60750117001006,17,Financial District/Barbary Coast
60750117001024,17,Financial District/Barbary Coast
60750117001009,88,Candlestick Point
60750117001025,17,Financial District/Barbary Coast
60750117001003,17,Financial District/Barbary Coast
60750610001020,18,Yerba Buena
60750615001029,17,Financial District/Barbary Coast
60750615001017,65,Portola
60750227041016,65,Portola
60750227041001,,
60750607001045,65,Portola
60750607002010,51,Mount Davidson Manor
60750217001001,56,Oceanview
60750261003002,48,Mission Bay
60750261004007,48,Mission Bay
60750255003007,48,Mission Bay
60750255002026,16,Excelsior
60750263021003,16,Excelsior
60750263012005,56,Oceanview
60750261002009,16,Excelsior
60750260041002,16,Excelsior
60759805011007,64,Pine Lake Park
60750259003000,61,Pacific Heights
60750330002001,43,Merced Heights
60750331002013,43,Merced Heights
60750331001012,61,Pacific Heights
60750330001000,32,Inner Parkside
60750308005010,32,Inner Parkside
60750304005003,74,Stonestown
60750328013001,37,Monterey Heights
60750332043007,37,Monterey Heights
60750604001033,74,Stonestown
60750331004031,74,Stonestown
60750332011014,74,Stonestown
60750332032014,37,Monterey Heights
60750332041002,38,Lake Shore
60750604001020,38,Lake Shore
60750309006015,28,Ingleside
60750309006013,28,Ingleside
60750312021002,75,Sunnyside
60750312022015,75,Sunnyside
60750311005003,75,Sunnyside
60750311002006,75,Sunnyside
60750311002007,56,Oceanview
60750311003002,56,Oceanview
60750262003008,,
60750262003011,3,Bayview
60750179021039,27,Hunters Point
60750234002011,27,Hunters Point
60759806001035,55,North Waterfront
60759806001045,,
60750313023020,66,Potrero Hill
60750328013008,66,Potrero Hill
60750328011007,66,Potrero Hill
60750179021000,70,Saint Francis Wood
60750601001183,70,Saint Francis Wood
60750601001004,70,Saint Francis Wood
60750601001075,36,Lake Street
60750428002006,6,Central Richmond
60750428001008,66,Potrero Hill
60750428002010,17,Financial District/Barbary Coast
60750428001001,66,Potrero Hill
60750427003000,61,Pacific Heights
60750601001026,61,Pacific Heights
60750117002016,61,Pacific Heights
60750601001037,61,Pacific Heights
60750330005002,61,Pacific Heights
60750330005000,61,Pacific Heights
60750330006001,23,Golden Gate Heights
60750303021006,32,Inner Parkside
60750304003009,32,Inner Parkside
60750304003008,32,Inner Parkside
60750304004001,61,Pacific Heights
60750330001005,82,Westwood Highlands
60750308002010,74,Stonestown
60750332031013,74,Stonestown
60750604001024,21,Forest Knolls
60750301022001,21,Forest Knolls
60750301022000,74,Stonestown
60750332031007,20,Forest Hills Extension
60750306001005,45,Midtown Terrace
60750306002012,45,Midtown Terrace
60750307001004,45,Midtown Terrace
60750306002004,82,Westwood Highlands
60750307003009,45,Midtown Terrace
60750307003002,45,Midtown Terrace
60750307002012,45,Midtown Terrace
60750307001025,72,Silver Terrace
60750180001009,56,Oceanview
60750262005007,28,Ingleside
60750312021004,55,North Waterfront
60750314005002,55,North Waterfront
60750314004000,55,North Waterfront
60750314004003,56,Oceanview
60750262005015,56,Oceanview
60750262005020,56,Oceanview
60750262004006,79,Visitacion Valley
60750264021001,79,Visitacion Valley
60750264023009,79,Visitacion Valley
60750264022014,79,Visitacion Valley
60750264022025,90,Little Hollywood
60750610002010,79,Visitacion Valley
60750264022010,89,Bayview Heights
60750610001022,3,Bayview
60750232001017,3,Bayview
60750232003006,3,Bayview
60750232003008,64,Pine Lake Park
60750257022001,4,Bernal Heights
60750251001024,3,Bayview
60759809001093,29,Ingleside Heights
60750313023035,74,Stonestown
60750604001030,91,Nob Hill
60750113002003,91,Nob Hill
60750113001006,17,Financial District/Barbary Coast
60750611002008,17,Financial District/Barbary Coast
60750611002002,13,Downtown
60750119021001,13,Downtown
60750123022005,13,Downtown
60750123022004,13,Downtown
60750123022001,7,Central Sunset
60750328022001,61,Pacific Heights
60750328022008,61,Pacific Heights
60750328021008,61,Pacific Heights
60750328013000,34,Inner Sunset
60750303011008,34,Inner Sunset
60750303011009,23,Golden Gate Heights
60750303021007,23,Golden Gate Heights
60750303021008,23,Golden Gate Heights
60750303023011,32,Inner Parkside
60750304003006,32,Inner Parkside
60750304004002,61,Pacific Heights
60750330002006,49,Mission Dolores
60750309001010,85,Sherwood Forest
60750308002011,82,Westwood Highlands
60750310001002,44,Merced Manor
60750305003000,8,Clarendon Heights
60750305001009,8,Clarendon Heights
60750301023012,77,Twin Peaks
60750204021000,77,Twin Peaks
60750204021015,77,Twin Peaks
60750204021013,77,Twin Peaks
60750204021004,91,Nob Hill
60750108003005,91,Nob Hill
60750112002003,91,Nob Hill
60750122021004,13,Downtown
60750120002001,13,Downtown
60750120002000,13,Downtown
60750121001000,13,Downtown
60750122012000,86,Tenderloin
60750310001006,49,Mission Dolores
60750310003000,83,Westwood Park
60750310003019,83,Westwood Park
60750312013005,28,Ingleside
60750313021003,29,Ingleside Heights
60750313022001,29,Ingleside Heights
60750314004005,55,North Waterfront
60750313023016,29,Ingleside Heights
60750314005005,55,North Waterfront
60750314005003,55,North Waterfront
60750314004002,55,North Waterfront
60750314001005,55,North Waterfront
60750314003003,55,North Waterfront
60750264021005,79,Visitacion Valley
60750264022022,79,Visitacion Valley
60750264022024,79,Visitacion Valley
60750264022018,79,Visitacion Valley
60750232003009,3,Bayview
60750234001000,3,Bayview
60750232001005,3,Bayview
60750232001008,3,Bayview
60750234002000,3,Bayview
60750201001018,73,South of Market
60750176011005,18,Yerba Buena
60750178012003,18,Yerba Buena
60750254032002,4,Bernal Heights
60750614002010,65,Portola
60759809001026,65,Portola
60750231031005,27,Hunters Point
60750477012002,6,Central Richmond
60750476001011,6,Central Richmond
60750476001003,6,Central Richmond
60750476003007,6,Central Richmond
60750452005004,33,Inner Richmond
60750170002009,9,Corona Heights
60750204013002,9,Corona Heights
60750204013008,15,Eureka Valley / Dolores Heights
60750167002003,5,Buena Vista Park/Ashbury Heights
60750169002000,14,Duboce Triangle
60750255006013,48,Mission Bay
60750169001004,14,Duboce Triangle
60750205003001,15,Eureka Valley / Dolores Heights
60750203003007,15,Eureka Valley / Dolores Heights
60750205002005,15,Eureka Valley / Dolores Heights
60750206004004,15,Eureka Valley / Dolores Heights
60750161004001,81,Western Addition
60750229033003,31,Inner Mission
60750229033004,31,Inner Mission
60750251001009,4,Bernal Heights
60750252003001,4,Bernal Heights
60750101001014,54,North Panhandle
60750101002018,52,Noe Valley
60750255001003,4,Bernal Heights
60750215003002,51,Mount Davidson Manor
60750218001000,22,Glen Park
60750254011002,4,Bernal Heights
60750254031014,4,Bernal Heights
60750254011000,4,Bernal Heights
60750309002009,2,Balboa Terrace
60750309002011,50,Mission Terrace
60750309004017,30,Ingleside Terrace
60750309002014,50,Mission Terrace
60750264031006,79,Visitacion Valley
60750264032010,79,Visitacion Valley
60750264032004,79,Visitacion Valley
60750257022013,64,Pine Lake Park
60750257022024,71,Sea Cliff
60750230013005,71,Sea Cliff
60750262004003,56,Oceanview
60750258001007,64,Pine Lake Park
60750258002030,79,Visitacion Valley
60750230031015,71,Sea Cliff
60750233001013,89,Bayview Heights
60750233001025,3,Bayview
60750179021069,,
60759809001011,65,Portola
60750180002021,73,South of Market
60750601001001,,
60750303011011,34,Inner Sunset
60750303011010,34,Inner Sunset
60750303014013,23,Golden Gate Heights
60750302021004,34,Inner Sunset
60750204011012,77,Twin Peaks
60750204021009,77,Twin Peaks
60750204021002,77,Twin Peaks
60750214001006,51,Mount Davidson Manor
60750214001000,51,Mount Davidson Manor
60750206001005,47,Miraloma Park
60750206001004,47,Miraloma Park
60750207002003,47,Miraloma Park
60750203001004,47,Miraloma Park
60750203001009,14,Duboce Triangle
60750202001013,26,Hayes Valley
60750202001015,47,Miraloma Park
60750177002031,31,Inner Mission
60750307001023,45,Midtown Terrace
60750307002011,45,Midtown Terrace
60750307001027,45,Midtown Terrace
60750180001032,73,South of Market
60750177001025,65,Portola
60750177001055,65,Portola
60750607002008,65,Portola
60750179021025,,
60750227041005,65,Portola
60750614003006,65,Portola
60750227042011,65,Portola
60750607002009,65,Portola
60750607001033,,
60750227021011,65,Portola
60750607001001,,
60750607001018,46,South Beach
60750226001000,,
60750610002012,90,Little Hollywood
60750264022012,79,Visitacion Valley
60750264022028,89,Bayview Heights
60750264022008,79,Visitacion Valley
60750233001030,89,Bayview Heights
60750202002003,3,Bayview
60750234002017,57,Outer Mission
60750329014009,54,North Panhandle
60750104003001,54,North Panhandle
60750104003000,54,North Panhandle
60750105001006,76,Telegraph Hill
60750106001000,76,Telegraph Hill
60750104003014,76,Telegraph Hill
60750106002002,17,Financial District/Barbary Coast
60750105001024,56,Oceanview
60750262004013,82,Westwood Highlands
60750310001008,83,Westwood Park
60750310002007,83,Westwood Park
60750310002018,34,Inner Sunset
60750302023005,23,Golden Gate Heights
60750303022005,15,Eureka Valley / Dolores Heights
60750204013011,5,Buena Vista Park/Ashbury Heights
60750170003007,15,Eureka Valley / Dolores Heights
60750205001000,15,Eureka Valley / Dolores Heights
60750204022002,73,South of Market
60750201001020,51,Mount Davidson Manor
60750210002003,47,Miraloma Park
60750201002000,31,Inner Mission
60750226001027,87,Central Waterfront/Dogpatch
60750177001012,65,Portola
60759809001010,87,Central Waterfront/Dogpatch
60750228022003,31,Inner Mission
60750228022010,31,Inner Mission
60750158011004,81,Western Addition
60750158011003,81,Western Addition
60750158013004,0,Alamo Square
60750158022002,0,Alamo Square
60750164001010,26,Hayes Valley
60750164001009,26,Hayes Valley
60750171013000,5,Buena Vista Park/Ashbury Heights
60750171012000,5,Buena Vista Park/Ashbury Heights
60750167003003,5,Buena Vista Park/Ashbury Heights
60750227021005,65,Portola
60750227022005,65,Portola
60750227022008,65,Portola
60750257012001,3,Bayview
60750614002003,65,Portola
60750227022002,65,Portola
60750209001000,31,Inner Mission
60750209001007,31,Inner Mission
60750209001006,31,Inner Mission
60750228031002,31,Inner Mission
60750228031007,31,Inner Mission
60750209002005,31,Inner Mission
60750252001006,4,Bernal Heights
60750253004003,4,Bernal Heights
60750229013003,31,Inner Mission
60750610001030,88,Candlestick Point
60759806001057,27,Hunters Point
60750428001006,70,Saint Francis Wood
60750427001000,36,Lake Street
60750601001186,66,Potrero Hill
60750601001013,66,Potrero Hill
60750601001123,66,Potrero Hill
60750426012002,36,Lake Street
60750426012001,36,Lake Street
60750601001177,66,Potrero Hill
60750426023001,6,Central Richmond
60750259001012,64,Pine Lake Park
60750479012010,58,Outer Parkside
60750105001002,54,North Panhandle
60750611001008,17,Financial District/Barbary Coast
60750117001005,17,Financial District/Barbary Coast
60750117001029,17,Financial District/Barbary Coast
60750615001022,18,Yerba Buena
60750615001048,18,Yerba Buena
60750261003013,56,Oceanview
60750262002004,56,Oceanview
60750263031000,11,Crocker Amazon
60750311002000,75,Sunnyside
60750301022006,21,Forest Knolls
60750255005001,48,Mission Bay
60750306001003,20,Forest Hills Extension
60750177001016,73,South of Market
60750177001004,73,South of Market
60750177001009,65,Portola
60750228011011,31,Inner Mission
60750228011001,31,Inner Mission
60750228012006,31,Inner Mission
60750228021002,65,Portola
60750228012008,31,Inner Mission
60750227041019,65,Portola
60750178012004,18,Yerba Buena
60750180002020,73,South of Market
60750180002028,73,South of Market
60750180002004,73,South of Market
60750180001015,73,South of Market
60750612002006,71,Sea Cliff
60750312014002,28,Ingleside
60750229032009,31,Inner Mission
60750251003001,31,Inner Mission
60750201001015,31,Inner Mission
60750202003007,47,Miraloma Park
60750201003003,31,Inner Mission
60750204022011,77,Twin Peaks
60750204021008,77,Twin Peaks
60750205003002,15,Eureka Valley / Dolores Heights
60750204022005,15,Eureka Valley / Dolores Heights
60750212002009,51,Mount Davidson Manor
60750312012010,28,Ingleside
60750312012006,28,Ingleside
60750312012005,28,Ingleside
60750230011046,71,Sea Cliff
60750230012007,71,Sea Cliff
60759809001096,3,Bayview
60759809001108,3,Bayview
60750230012000,71,Sea Cliff
60750229022003,71,Sea Cliff
60750230012004,3,Bayview
60750612002003,73,South of Market
60750176012007,71,Sea Cliff
60750612002005,3,Bayview
60750612002009,56,Oceanview
60750314002005,65,Portola
60750227022000,64,Pine Lake Park
60750257021014,28,Ingleside
60750312022009,56,Oceanview
60750262001002,29,Ingleside Heights
60750313023018,3,Bayview
60750232002018,27,Hunters Point
60759806001023,79,Visitacion Valley
60750264031009,27,Hunters Point
60759806001048,29,Ingleside Heights
60750313023011,29,Ingleside Heights
60750313023005,56,Oceanview
60750262005002,56,Oceanview
60750262005000,66,Potrero Hill
60750601001010,70,Saint Francis Wood
60750428001009,70,Saint Francis Wood
60750234001017,36,Lake Street
60750428001003,66,Potrero Hill
60750427001001,66,Potrero Hill
60750601001025,53,North Beach
60750601001014,53,North Beach
60750157002003,53,North Beach
60750165001000,86,Tenderloin
60750165001003,81,Western Addition
60750125022000,81,Western Addition
60750158012012,81,Western Addition
60750158012011,81,Western Addition
60750159002002,26,Hayes Valley
60750158013000,26,Hayes Valley
60750164001011,0,Alamo Square
60750167004000,5,Buena Vista Park/Ashbury Heights
60750164001006,25,Haight Ashbury
60750171011001,65,Portola
60750166001005,31,Inner Mission
60750227022003,31,Inner Mission
60750209001003,4,Bernal Heights
60750228031006,31,Inner Mission
60750252001004,31,Inner Mission
60750228033003,31,Inner Mission
60750228032000,31,Inner Mission
60750229031006,3,Bayview
60750234001025,89,Bayview Heights
60750258002008,79,Visitacion Valley
60750258002017,89,Bayview Heights
60750258002005,89,Bayview Heights
60750612001021,3,Bayview
60759809001040,,
60750351001001,59,Outer Richmond
60750351001008,59,Outer Richmond
60750352021007,59,Outer Richmond
60750615001035,18,Yerba Buena
60750176011006,18,Yerba Buena
60750610001018,88,Candlestick Point
60750176011004,18,Yerba Buena
60750117001013,17,Financial District/Barbary Coast
60750117001031,17,Financial District/Barbary Coast
60750261003012,56,Oceanview
60750261003007,56,Oceanview
60750261003011,56,Oceanview
60750262002003,56,Oceanview
60750262001011,56,Oceanview
60750262002010,56,Oceanview
60750262001007,56,Oceanview
60750263031002,11,Crocker Amazon
60750255006027,48,Mission Bay
60750263012014,11,Crocker Amazon
60750255006018,48,Mission Bay
60750255003009,48,Mission Bay
60750176014011,73,South of Market
60750179021015,,
60750179021026,,
60750607001021,46,South Beach
60750313023019,29,Ingleside Heights
60750160001008,78,Van Ness/Civic Center
60750160001009,78,Van Ness/Civic Center
60750615002005,72,Silver Terrace
60750479022000,58,Outer Parkside
60750479022005,58,Outer Parkside
60750479015001,58,Outer Parkside
60750479013004,58,Outer Parkside
60750309004010,30,Ingleside Terrace
60750309007000,30,Ingleside Terrace
60750309007010,38,Lake Shore
60750309004024,30,Ingleside Terrace
60750307002008,22,Glen Park
60750157001005,1,Anza Vista
60750308005004,40,Lone Mountain
60750155003004,40,Lone Mountain
60750158012005,24,Golden Gate Park
60759803001000,53,North Beach
60750158022005,81,Western Addition
60750158021000,81,Western Addition
60750159002007,0,Alamo Square
60750158022000,0,Alamo Square
60750164001000,26,Hayes Valley
60750167004007,25,Haight Ashbury
60750166001003,25,Haight Ashbury
60750166001004,5,Buena Vista Park/Ashbury Heights
60750166002000,65,Portola
60750227021007,31,Inner Mission
60750209001005,31,Inner Mission
60750228031000,31,Inner Mission
60750209002003,31,Inner Mission
60750209002004,31,Inner Mission
60750229012004,31,Inner Mission
60750229012008,31,Inner Mission
60750228033004,31,Inner Mission
60750228033002,31,Inner Mission
60750229021003,31,Inner Mission
60750228033000,31,Inner Mission
60750229031003,66,Potrero Hill
60750601001172,66,Potrero Hill
60750601001128,36,Lake Street
60750426022006,36,Lake Street
60750402004008,58,Outer Parkside
60750479021002,24,Golden Gate Park
60759803001020,17,Financial District/Barbary Coast
60750105001025,17,Financial District/Barbary Coast
60750611001000,17,Financial District/Barbary Coast
60750611003001,79,Visitacion Valley
60750610002025,17,Financial District/Barbary Coast
60750118001001,17,Financial District/Barbary Coast
60750611002000,17,Financial District/Barbary Coast
60750117001018,17,Financial District/Barbary Coast
60750117001007,17,Financial District/Barbary Coast
60750611001013,17,Financial District/Barbary Coast
60750611001023,17,Financial District/Barbary Coast
60750117001004,17,Financial District/Barbary Coast
60750611001021,17,Financial District/Barbary Coast
60750117002003,13,Downtown
60750117002018,13,Downtown
60750117002021,17,Financial District/Barbary Coast
60750117002013,17,Financial District/Barbary Coast
60750117001002,17,Financial District/Barbary Coast
60750117001015,18,Yerba Buena
60750615001012,48,Mission Bay
60750261004023,56,Oceanview
60750261002008,56,Oceanview
60750262002006,56,Oceanview
60750262005008,48,Mission Bay
60750261004020,72,Silver Terrace
60750615005002,72,Silver Terrace
60750180001006,72,Silver Terrace
60750180001011,73,South of Market
60750180001033,72,Silver Terrace
60750615005009,72,Silver Terrace
60750615005012,72,Silver Terrace
60750615006000,46,South Beach
60750607001020,65,Portola
60750607002005,65,Portola
60750177001060,65,Portola
60750607001042,65,Portola
60750607002015,65,Portola
60750227041009,65,Portola
60750227041010,74,Stonestown
60750332011006,65,Portola
60750227041000,65,Portola
60750227042004,65,Portola
60750227042012,65,Portola
60750227042003,65,Portola
60750227042013,65,Portola
60750227042001,46,South Beach
60750607001049,65,Portola
60750607001069,46,South Beach
60750607001064,65,Portola
60750607001071,56,Oceanview
60750261004017,56,Oceanview
60750261004016,48,Mission Bay
60750255006023,13,Downtown
60750125012001,13,Downtown
60750117002025,54,North Panhandle
60750101002001,54,North Panhandle
60750101002016,76,Telegraph Hill
60750105001007,76,Telegraph Hill
60750104004001,83,Westwood Park
60750310002003,83,Westwood Park
60750308005008,82,Westwood Highlands
60750310002016,75,Sunnyside
60750310001012,75,Sunnyside
60750311004008,28,Ingleside
60750311004012,28,Ingleside
60750312011003,28,Ingleside
60750312021003,75,Sunnyside
60750312012000,75,Sunnyside
60750311004000,75,Sunnyside
60750311003014,75,Sunnyside
60750311002005,28,Ingleside
60750311003004,28,Ingleside
60750312022004,28,Ingleside
60750312022016,56,Oceanview
60750312022018,56,Oceanview
60750262003006,,
60750262003010,3,Bayview
60750263031013,,
60750232002009,20,Forest Hills Extension
60759806001060,45,Midtown Terrace
60750306001013,82,Westwood Highlands
60750330003000,45,Midtown Terrace
60750307001001,45,Midtown Terrace
60750310001000,72,Silver Terrace
60750307003001,65,Portola
60750307002013,65,Portola
60750180001008,65,Portola
60750607002003,65,Portola
60750607002018,65,Portola
60750227041004,,
60750227041012,28,Ingleside
60750227041015,56,Oceanview
60750607001048,48,Mission Bay
60750312022008,11,Crocker Amazon
60750314002000,16,Excelsior
60750255006020,48,Mission Bay
60750263013006,16,Excelsior
60750263012001,48,Mission Bay
60750261002018,56,Oceanview
60750260041014,16,Excelsior
60750261002004,32,Inner Parkside
60750262001012,61,Pacific Heights
60750260022001,80,West Portal
60750331001008,43,Merced Heights
60750331001010,43,Merced Heights
60750309006003,38,Lake Shore
60750232002012,3,Bayview
60750311003007,75,Sunnyside
60750113001004,91,Nob Hill
60750101001025,54,North Panhandle
60750105001001,,
60750105001003,54,North Panhandle
60750106002005,17,Financial District/Barbary Coast
60750106002003,76,Telegraph Hill
60750106002004,76,Telegraph Hill
60750105002000,17,Financial District/Barbary Coast
60750310001011,82,Westwood Highlands
60750310002020,83,Westwood Park
60750310002022,83,Westwood Park
60750311005004,75,Sunnyside
60750311004003,75,Sunnyside
60750311004011,75,Sunnyside
60750312011001,28,Ingleside
60750310002024,83,Westwood Park
60750312011006,28,Ingleside
60750312021000,28,Ingleside
60750311004013,75,Sunnyside
60750311005001,75,Sunnyside
60750311002009,75,Sunnyside
60750312022013,28,Ingleside
60750312022011,28,Ingleside
60750314001003,55,North Waterfront
60750326012004,7,Central Sunset
60750326013003,7,Central Sunset
60750302012005,34,Inner Sunset
60750326022000,7,Central Sunset
60750302011008,34,Inner Sunset
60750302013006,34,Inner Sunset
60750302013004,34,Inner Sunset
60750351005000,59,Outer Richmond
60759803001001,24,Golden Gate Park
60750157001002,1,Anza Vista
60750157001013,1,Anza Vista
60750165003005,53,North Beach
60750165003003,53,North Beach
60750179021053,,
60750165002001,53,North Beach
60750252003008,4,Bernal Heights
60750254023001,4,Bernal Heights
60750251002000,4,Bernal Heights
60750251002011,4,Bernal Heights
60750216001014,51,Mount Davidson Manor
60750255002014,48,Mission Bay
60750255001015,48,Mission Bay
60750311001011,22,Glen Park
60750311001015,22,Glen Park
60750217001012,51,Mount Davidson Manor
60750216002010,12,Diamond Heights
60750216002013,51,Mount Davidson Manor
60750307002002,22,Glen Park
60750311002004,75,Sunnyside
60750311002003,75,Sunnyside
60750307001007,45,Midtown Terrace
60750217001008,44,Merced Manor
60750401004002,36,Lake Street
60750601001009,66,Potrero Hill
60750127001013,41,Lower Pacific Heights
60750601001076,66,Potrero Hill
60750127003003,41,Lower Pacific Heights
60750127003002,41,Lower Pacific Heights
60750128003005,10,Cow Hollow
60750601001133,66,Potrero Hill
60750233001016,89,Bayview Heights
60750234001026,89,Bayview Heights
60750309006009,38,Lake Shore
60750308004012,32,Inner Parkside
60750309006005,2,Balboa Terrace
60750308005009,32,Inner Parkside
60750303023016,32,Inner Parkside
60750310003001,49,Mission Dolores
60750308003000,80,West Portal
60750310002002,83,Westwood Park
60750306002015,20,Forest Hills Extension
60750304001012,19,Forest Hill
60750308001016,80,West Portal
60750107001002,52,Noe Valley
60750106003005,76,Telegraph Hill
60750107003003,17,Financial District/Barbary Coast
60750110002001,91,Nob Hill
60750110002005,91,Nob Hill
60750110002000,91,Nob Hill
60750120002002,13,Downtown
60750121001001,13,Downtown
60750122011000,13,Downtown
60750108002005,91,Nob Hill
60750108003001,91,Nob Hill
60750310003007,50,Mission Terrace
60750309003012,30,Ingleside Terrace
60750312013006,28,Ingleside
60750312014003,28,Ingleside
60750226001025,87,Central Waterfront/Dogpatch
60750228022006,31,Inner Mission
60750228022011,31,Inner Mission
60750614002014,65,Portola
60750227041021,65,Portola
60750177001059,65,Portola
60759809001007,87,Central Waterfront/Dogpatch
60759809001004,87,Central Waterfront/Dogpatch
60750304005000,58,Outer Parkside
60750479022006,58,Outer Parkside
60750479023007,6,Central Richmond
60750477011003,6,Central Richmond
60750477011000,6,Central Richmond
60750476001001,6,Central Richmond
60750476001014,48,Mission Bay
60750255006028,11,Crocker Amazon
60750263013008,16,Excelsior
60750263023003,16,Excelsior
60750263021001,16,Excelsior
60750263012007,56,Oceanview
60750261002006,16,Excelsior
60750260041010,48,Mission Bay
60750261001009,56,Oceanview
60750262001005,48,Mission Bay
60750261004001,28,Ingleside
60750312022000,64,Pine Lake Park
60759805011012,16,Excelsior
60750263023004,3,Bayview
60750234001004,43,Merced Heights
60750331001005,43,Merced Heights
60750331002014,43,Merced Heights
60750331001013,61,Pacific Heights
60750328012000,32,Inner Parkside
60750308005007,32,Inner Parkside
60750331001002,43,Merced Heights
60750331003016,37,Monterey Heights
60750329013009,61,Pacific Heights
60750354003005,57,Outer Mission
60750331004007,37,Monterey Heights
60750331004012,37,Monterey Heights
60750134002003,60,Outer Sunset
60750153001002,40,Lone Mountain
60750132001004,60,Outer Sunset
60750135001003,60,Outer Sunset
60750135001004,60,Outer Sunset
60750152003004,40,Lone Mountain
60750155002000,40,Lone Mountain
60750102003002,68,Presidio Heights
60750129012001,41,Lower Pacific Heights
60750129021003,10,Cow Hollow
60750218004004,22,Glen Park
60750213002007,51,Mount Davidson Manor
60750212001004,51,Mount Davidson Manor
60750213001001,51,Mount Davidson Manor
60750310002012,83,Westwood Park
60750311005005,75,Sunnyside
60750311005007,75,Sunnyside
60750311004009,75,Sunnyside
60750332031001,74,Stonestown
60750311005002,75,Sunnyside
60750311005010,75,Sunnyside
60750332031015,74,Stonestown
60750312022017,28,Ingleside
60750262003009,56,Oceanview
60750262004010,56,Oceanview
60750261003001,56,Oceanview
60750234002014,3,Bayview
60750231021005,3,Bayview
60759806001062,27,Hunters Point
60759806001018,27,Hunters Point
60750179021009,,
60750227042010,65,Portola
60750226002022,87,Central Waterfront/Dogpatch
60750607002006,65,Portola
60750607001051,46,South Beach
60759803001021,24,Golden Gate Park
60750479012006,58,Outer Parkside
60750478023007,58,Outer Parkside
60750478021005,58,Outer Parkside
60750478023000,58,Outer Parkside
60750478013000,6,Central Richmond
60750477011011,6,Central Richmond
60750477011007,6,Central Richmond
60750476001004,6,Central Richmond
60750426021000,6,Central Richmond
60750476004000,6,Central Richmond
60750452005009,33,Inner Richmond
60750156001003,39,Lakeside
60750252001005,4,Bernal Heights
60750228032002,31,Inner Mission
60750228033001,31,Inner Mission
60750229022000,31,Inner Mission
60750229033002,31,Inner Mission
60750234001003,3,Bayview
60750258002009,79,Visitacion Valley
60750258002011,64,Pine Lake Park
60750264022001,89,Bayview Heights
60750233001028,89,Bayview Heights
60750330004013,63,Cole Valley/Parnassus Heights
60750330005009,57,Outer Mission
60750329012009,57,Outer Mission
60750132003001,60,Outer Sunset
60750132003010,60,Outer Sunset
60750134002006,60,Outer Sunset
60750154001005,40,Lone Mountain
60750153002007,40,Lone Mountain
60750155003003,40,Lone Mountain
60750134002000,60,Outer Sunset
60750153001006,40,Lone Mountain
60750155003000,40,Lone Mountain
60750132002001,60,Outer Sunset
60750130004002,10,Cow Hollow
60750132002004,60,Outer Sunset
60750134001001,60,Outer Sunset
60750153001005,40,Lone Mountain
60750152003002,40,Lone Mountain
60750152002003,40,Lone Mountain
60750155002006,40,Lone Mountain
60750255005010,48,Mission Bay
60750255005004,48,Mission Bay
60750255003008,48,Mission Bay
60750255002029,48,Mission Bay
60750255004004,48,Mission Bay
60750255004008,48,Mission Bay
60759803001009,24,Golden Gate Park
60750180002043,73,South of Market
60750177002004,73,South of Market
60750607001035,72,Silver Terrace
60750331003007,37,Monterey Heights
60750610001009,88,Candlestick Point
60759803001027,24,Golden Gate Park
60750352021012,59,Outer Richmond
60750354001003,57,Outer Mission
60750354001007,57,Outer Mission
60750479022012,58,Outer Parkside
60750479022011,58,Outer Parkside
60750479012015,58,Outer Parkside
